rid,user_id,item_id,rating,timestamp,age,gender,occupation,zip_code,title,release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film-noir,horror,musical,mystery,romance,sci-fi,thriller,war,western
7586,56,1047,4,892911290,25,M,librarian,46260,Multiplicity (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,117,1047,2,881009697,20,M,student,16125,Multiplicity (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,280,1047,3,891701897,30,F,librarian,22903,Multiplicity (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,342,1047,2,874984854,25,F,other,98006,Multiplicity (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,374,1047,3,880394179,36,M,executive,78746,Multiplicity (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,299,615,4,878192555,29,M,doctor,63108,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7592,10,615,4,877892276,53,M,lawyer,90703,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7593,25,615,5,885852611,39,M,engineer,55107,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7594,13,615,4,881515348,47,M,educator,29206,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7595,125,615,3,879454793,30,M,lawyer,22202,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7596,321,615,5,879440109,49,F,educator,55413,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7597,299,641,4,889501514,29,M,doctor,63108,Paths of Glory (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Paths%20of%20Glory%20(1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7598,156,641,5,888185677,25,M,educator,08360,Paths of Glory (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Paths%20of%20Glory%20(1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7599,312,641,5,891698300,48,M,other,02110,Paths of Glory (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Paths%20of%20Glory%20(1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7600,299,516,4,889503159,29,M,doctor,63108,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,308,516,4,887736743,60,M,retired,95076,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,59,516,4,888204430,49,M,educator,08403,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,264,516,5,886123655,36,F,writer,90064,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,218,516,5,877488692,37,M,administrator,06513,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,23,516,4,874787330,30,F,artist,48197,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,144,516,2,888105197,53,M,programmer,20910,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,64,516,5,889737376,32,M,educator,43202,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,339,516,4,891033481,35,M,lawyer,37901,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,299,1322,3,877878001,29,M,doctor,63108,Metisse (Café au Lait) (1993),01-Jan-1993,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,181,1322,1,878962086,26,M,executive,21218,Metisse (Café au Lait) (1993),01-Jan-1993,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,299,271,3,879737472,29,M,doctor,63108,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7612,102,271,2,888781860,38,M,programmer,30220,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7613,201,271,4,884110967,27,M,writer,E2A4H,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7614,28,271,4,881955281,32,M,writer,55369,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7615,294,271,5,889241426,34,M,technician,92110,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7616,158,271,4,880132232,50,M,educator,27606,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7617,177,271,2,882141868,20,M,programmer,19104,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7618,197,271,2,891409352,55,M,technician,75094,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7619,116,271,4,886310197,40,M,healthcare,97232,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7620,75,271,5,884051635,24,M,entertainment,08816,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7621,282,271,3,881702919,22,M,administrator,20057,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7622,107,271,2,891264432,39,M,scientist,60466,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7623,255,271,4,883215525,23,M,entertainment,07029,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7624,304,271,4,884968415,22,F,student,71701,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7625,247,271,2,893081411,28,M,engineer,20770,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7626,40,271,2,889041523,38,M,scientist,27514,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7627,328,271,3,885044607,51,M,administrator,06779,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7628,332,271,4,887916217,20,M,student,40504,Starship Troopers (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7629,299,739,3,889502865,29,M,doctor,63108,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7630,59,739,4,888206485,49,M,educator,08403,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7631,92,739,2,876175582,32,M,entertainment,80525,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7632,222,739,4,878184924,29,M,programmer,27502,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7633,267,739,4,878973276,23,M,engineer,83716,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7634,11,739,3,891906411,39,F,other,30329,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7635,279,739,1,879573060,33,M,programmer,85251,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7636,90,739,5,891384789,60,M,educator,78155,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7637,128,739,4,879969349,24,F,marketing,20009,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7638,18,739,3,880131776,35,F,other,37212,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7639,295,739,4,879518319,31,M,educator,50325,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7640,333,739,5,891045410,47,M,other,V0R2M,Pretty Woman (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7641,299,270,4,878052375,29,M,doctor,63108,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7642,276,270,4,879131395,21,M,student,95064,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7643,262,270,3,879961283,19,F,student,78264,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7644,125,270,4,881357122,30,M,lawyer,22202,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7645,191,270,3,891560253,33,M,administrator,95161,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7646,129,270,3,883243934,36,F,marketing,07039,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7647,226,270,4,883888639,28,M,student,92103,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7648,339,270,2,891036753,35,M,lawyer,37901,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7649,363,270,2,891493723,20,M,student,87501,Gattaca (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7650,299,1074,3,889502786,29,M,doctor,63108,Reality Bites (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7651,87,1074,3,879876813,47,M,administrator,89503,Reality Bites (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7652,94,1074,2,891723427,26,M,student,71457,Reality Bites (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7653,125,1074,3,892838827,30,M,lawyer,22202,Reality Bites (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7654,151,1074,2,879543342,38,F,administrator,48103,Reality Bites (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7655,299,137,4,877877535,29,M,doctor,63108,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7656,95,137,3,879192404,31,M,administrator,10707,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7657,13,137,5,882139804,47,M,educator,29206,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7658,293,137,3,888904653,24,M,writer,60804,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7659,43,137,4,875975656,29,F,librarian,20854,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7660,269,137,4,891446193,31,F,librarian,43201,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7661,15,137,4,879455939,49,F,educator,97301,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7662,214,137,4,891543227,26,F,librarian,11231,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7663,154,137,3,879138657,25,M,student,53703,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7664,257,137,4,882049932,17,M,student,77005,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7665,79,137,4,891271870,39,F,administrator,03755,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7666,75,137,4,884050102,24,M,entertainment,08816,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7667,156,137,4,888185735,25,M,educator,08360,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7668,132,137,4,891278996,24,M,other,94612,Big Night (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7669,299,645,4,877881276,29,M,doctor,63108,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7670,269,645,4,891448048,31,F,librarian,43201,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7671,184,645,3,889910123,37,M,librarian,76013,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7672,96,645,5,884403020,25,F,artist,75206,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7673,327,645,4,887818991,22,M,student,11101,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7674,299,1227,1,878192556,29,M,doctor,63108,"Awfully Big Adventure, An (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Awfully%20Big%20Adventure,%20An%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7675,299,367,4,878192497,29,M,doctor,63108,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,10,367,4,877892437,53,M,lawyer,90703,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,178,367,4,882828021,26,M,other,49512,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,87,367,4,879876702,47,M,administrator,89503,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,216,367,3,881428365,22,M,engineer,02215,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,269,367,3,891450023,31,F,librarian,43201,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,18,367,4,880130802,35,F,other,37212,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,130,367,4,875801369,20,M,none,60115,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,311,367,3,884365780,32,M,technician,73071,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7684,24,367,2,875323241,21,F,artist,94533,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,343,367,4,876406144,43,M,engineer,30093,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,345,367,4,884993069,28,F,librarian,94143,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,378,367,3,880055002,35,M,student,02859,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,385,367,4,879444640,36,M,writer,10003,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,299,1021,3,878192721,29,M,doctor,63108,8 1/2 (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?8%201/2%20(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7690,60,1021,5,883326185,50,M,healthcare,06472,8 1/2 (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?8%201/2%20(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7691,189,1021,5,893266251,32,M,artist,95014,8 1/2 (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?8%201/2%20(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7692,312,1021,3,891698365,48,M,other,02110,8 1/2 (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?8%201/2%20(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7693,299,1141,4,877880522,29,M,doctor,63108,"War Room, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?War%20Room,%20The%20(1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7694,128,1141,4,879968827,24,F,marketing,20009,"War Room, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?War%20Room,%20The%20(1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7695,327,1141,3,887822681,22,M,student,11101,"War Room, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?War%20Room,%20The%20(1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7696,299,889,3,884023918,29,M,doctor,63108,"Tango Lesson, The (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7697,86,889,5,879570973,26,M,administrator,46005,"Tango Lesson, The (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7698,299,1020,4,878192237,29,M,doctor,63108,Gaslight (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7699,60,1020,4,883327018,50,M,healthcare,06472,Gaslight (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7700,269,1020,4,891449571,31,F,librarian,43201,Gaslight (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7701,184,1020,4,889908630,37,M,librarian,76013,Gaslight (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7702,239,1020,3,889180920,39,M,artist,95628,Gaslight (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7703,308,1197,4,887739521,60,M,retired,95076,"Family Thing, A (1996)",23-Mar-1996,"http://us.imdb.com/M/title-exact?Family%20Thing,%20A%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7704,168,1197,5,884287927,48,M,other,80127,"Family Thing, A (1996)",23-Mar-1996,"http://us.imdb.com/M/title-exact?Family%20Thing,%20A%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7705,151,1197,5,879542753,38,F,administrator,48103,"Family Thing, A (1996)",23-Mar-1996,"http://us.imdb.com/M/title-exact?Family%20Thing,%20A%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7706,277,1197,4,879543768,35,F,administrator,55406,"Family Thing, A (1996)",23-Mar-1996,"http://us.imdb.com/M/title-exact?Family%20Thing,%20A%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7707,308,649,4,887739292,60,M,retired,95076,Once Upon a Time in America (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7708,201,649,3,884114275,27,M,writer,E2A4H,Once Upon a Time in America (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7709,254,649,1,886474619,44,M,educator,42647,Once Upon a Time in America (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
